TransactionID,CustomerID,TransactionAmount,TransactionType,MerchantCategory,CustomerAge,Country,HourOfDay,IsInternational,IsFraud
T034838,6407,10.513222616065093,POS,Travel,37,CA,23,0,0
T041365,1594,23.785358593690304,POS,Travel,33,CN,13,0,0
T031435,1909,21.648997952053524,Online,Electronics,63,CN,20,0,0
T018609,1357,28.254849326412263,POS,Travel,54,BR,7,0,0
T024828,4371,64.61203923241665,POS,Gaming,37,CA,22,0,0
T045433,9751,17.285833361715966,POS,Grocery,33,CA,1,0,0
T021722,9257,36.95587940045441,POS,Gaming,18,CN,10,0,0
T014108,6023,12.256579594939984,Online,Electronics,36,CA,12,0,0
T014221,4120,41.532474530218856,POS,Travel,36,IN,3,0,0
T009009,9720,6.571421646767938,Online,Gaming,60,NG,6,0,0
T008227,8973,44.129810394247464,POS,Gaming,41,CN,20,0,0
T020935,4883,14.955897958444238,Online,Electronics,31,IN,17,0,0
T023319,2117,11.493268077455863,POS,Luxury,73,NG,6,1,0
T046809,8985,31.74087138099035,Online,Luxury,28,CA,18,0,0
T030759,2767,45.403026509762064,POS,Electronics,28,IN,0,0,0
T026921,1689,22.671791321584777,Online,Luxury,49,NG,2,0,0
T049587,5065,174.81362018722587,Online,Gaming,40,IN,15,0,1
T025355,6978,17.203092700720134,POS,Travel,68,US,23,0,0
T006606,8727,8.39628092169333,Online,Grocery,38,NG,18,0,0
T022714,4292,18.960392224780573,Online,Gaming,27,CN,19,0,0
T021877,7138,13.970169820253677,POS,Electronics,37,CN,2,0,0
T014040,6269,43.831754501752364,Online,Electronics,22,CN,21,0,0
T039800,5891,13.389542890350558,Online,Grocery,43,IN,5,0,0
T033806,4239,32.4479617753661,Online,Grocery,72,CA,21,1,0
T045071,6124,21.954008258650763,ATM,Luxury,21,UK,17,1,0
T031614,4595,8.867052000494285,Online,Gaming,33,US,5,0,0
T014634,2037,18.37035439348052,Online,Grocery,64,UK,6,0,0
T042499,6457,13.138762699098562,Online,Grocery,39,CA,17,0,0
T040361,5130,17.391668487164615,Online,Travel,32,CN,13,0,0
T040958,4455,7.967561612350507,Online,Grocery,60,CN,4,0,0
T039418,5118,16.10941468470878,POS,Luxury,30,CA,5,0,0
T017025,8050,34.68747821432045,POS,Grocery,66,NG,17,0,0
T049918,9989,122.18586961142468,ATM,Luxury,53,US,22,1,1
T025796,4941,12.6653840865568,Online,Luxury,28,NG,17,0,0
T045898,1892,34.10286027296215,Online,Electronics,57,BR,22,0,0
T004713,7411,12.059209599191117,POS,Travel,37,BR,22,0,0
T003387,2920,75.82015654146137,Online,Grocery,55,NG,18,0,0
T038033,9946,18.777291477525814,POS,Gaming,71,US,18,0,0
T008157,5483,40.69104300048679,Online,Luxury,49,IN,5,1,0
T027903,5254,48.12429800864071,POS,Electronics,18,UK,7,0,0
T031104,6848,15.863685685581059,POS,Grocery,58,CN,20,0,0
T033934,4065,25.971422495207158,POS,Gaming,32,US,23,0,0
T029876,3647,9.851849577813697,POS,Electronics,63,CA,3,0,0
T037951,5849,26.055212043822696,POS,Luxury,73,CN,9,0,0
T043687,5785,13.746397212185578,POS,Grocery,55,BR,13,0,0
T018751,9334,17.116847767149068,POS,Gaming,66,NG,5,0,0
T047664,1224,104.00586186013773,POS,Gaming,71,IN,16,0,1
T015777,1838,32.6414047165878,POS,Electronics,36,CN,9,0,0
T013792,9433,23.5233352183398,Online,Gaming,39,BR,0,1,0
T049269,2174,82.09341022740924,POS,Luxury,51,CA,6,0,1
T018515,9308,32.3426200482888,POS,Travel,37,CA,14,0,0
T032775,4257,19.156683026398415,POS,Grocery,46,US,19,0,0
T029549,9192,29.677881134250452,ATM,Grocery,58,CA,1,0,0
T033631,6450,22.976952491856235,POS,Electronics,22,US,9,0,0
T039614,2727,17.282155425072954,Online,Grocery,28,BR,14,0,0
T042335,2006,49.81670801107667,Online,Grocery,40,CN,7,0,0
T008757,6724,34.2477404552753,Online,Gaming,26,CN,9,0,0
T013896,2693,19.37318282028846,POS,Electronics,21,CA,13,0,0
T002538,4311,15.441082312586598,POS,Electronics,58,US,21,0,0
T002605,2823,26.64673599502643,POS,Gaming,29,CN,10,0,0
T014839,1140,15.299347880888762,POS,Luxury,49,UK,12,0,0
T046665,5631,13.900570245407927,POS,Grocery,53,UK,22,0,0
T036950,8993,46.879028223040294,ATM,Grocery,73,BR,3,0,0
T014197,3271,31.63890062160615,Online,Electronics,56,NG,21,0,0
T006223,4885,24.823068852752534,Online,Luxury,29,CN,4,0,0
T019003,5458,8.082457257260943,POS,Electronics,18,US,11,0,0
T046849,5161,14.53487185855931,POS,Electronics,25,NG,21,0,0
T030495,7300,37.113517021828024,POS,Gaming,28,IN,17,0,0
T047731,3378,364.8459653674569,Online,Travel,31,UK,12,0,1
T028052,4590,22.867103329896352,ATM,Gaming,54,CN,7,0,0
T014133,7451,16.042629856250148,Online,Grocery,61,BR,23,0,0
T030850,8020,27.623033972980767,ATM,Luxury,56,IN,6,0,0
T045562,4623,13.101134554975472,Online,Grocery,66,BR,13,0,0
T007199,3513,14.214497719159397,POS,Grocery,35,NG,21,0,0
T036237,6616,12.998080836337746,Online,Electronics,30,UK,15,0,0
T044447,3013,20.565682922481322,ATM,Luxury,59,CA,16,0,0
T043506,9980,8.219441148118376,POS,Travel,33,US,1,1,0
T016534,7603,15.370713039152363,POS,Grocery,22,BR,21,0,0
T036888,7611,16.49010837281332,ATM,Luxury,53,IN,15,0,0
T045173,3112,12.28249432359021,POS,Luxury,52,UK,9,0,0
T025971,4058,24.093099324773547,POS,Luxury,47,IN,2,0,0
T041650,8424,29.745991904969515,POS,Luxury,54,NG,19,0,0
T043096,4556,24.31102567309664,ATM,Gaming,36,NG,4,1,0
T049714,6367,459.9492560797914,POS,Grocery,36,NG,8,0,1
T036864,6460,10.253888325411676,POS,Electronics,44,NG,23,0,0
T011585,2082,18.83040875374353,Online,Electronics,44,US,0,0,0
T005379,4001,6.2872203722729205,POS,Gaming,20,UK,11,0,0
T021501,5568,7.66896364463184,Online,Grocery,40,NG,7,0,0
T039020,6790,16.05080730882593,POS,Grocery,31,CN,1,0,0
T043425,2342,25.471106822240685,ATM,Electronics,56,US,1,0,0
T009365,9378,69.23855584808037,POS,Grocery,73,NG,10,0,0
T041719,5732,28.294463001512078,POS,Gaming,69,NG,18,0,0
T020772,1539,26.69685380831485,POS,Grocery,34,IN,15,0,0
T006489,6682,18.717604796964277,POS,Travel,48,BR,13,0,0
T036125,4738,14.128613638608767,POS,Gaming,58,BR,4,1,0
T041641,3917,17.23022848707184,ATM,Electronics,53,US,16,0,0
T028335,9298,14.661915655854749,Online,Gaming,70,NG,3,0,0
T001471,1634,30.68920608314002,POS,Grocery,57,BR,21,0,0
T031382,8301,20.43577420201589,ATM,Travel,48,UK,0,0,0
T015092,2853,13.556426646724152,POS,Luxury,28,CN,23,0,0
T036804,7276,40.04258076118047,ATM,Grocery,54,CN,9,0,0
T004673,4590,6.59907416027011,POS,Luxury,32,CA,20,0,0
T012280,5051,15.656099906783622,POS,Travel,57,IN,6,1,0
T000485,2062,21.80146011066814,POS,Luxury,36,US,4,0,0
T007791,8377,19.519360183990617,Online,Electronics,55,CA,14,0,0
T012740,2161,12.396112060444743,POS,Grocery,64,NG,12,0,0
T032973,7934,10.601983805024213,POS,Luxury,52,BR,14,0,0
T011736,9296,9.484236068588766,POS,Gaming,48,US,5,0,0
T006068,7539,14.801716690759456,POS,Gaming,38,CN,13,0,0
T003977,9467,16.52888345515552,Online,Gaming,66,CA,21,0,0
T020680,6060,19.615156649665998,Online,Travel,62,CN,3,0,0
T000478,8266,28.052973164068277,POS,Gaming,26,IN,3,0,0
T001266,3736,25.441294239662742,Online,Electronics,53,US,11,0,0
T042116,2848,30.696853060298295,Online,Gaming,43,CA,7,0,0
T013185,8626,32.86207737346826,POS,Luxury,60,CA,6,0,0
T019406,9796,12.59463983033454,POS,Gaming,52,BR,10,0,0
T042009,1168,11.067080428992334,POS,Grocery,29,CA,4,1,0
T014787,5325,22.278634296616445,Online,Travel,19,CN,3,0,0
T006241,4549,10.142248868941156,POS,Gaming,38,CA,4,1,0
T042143,3421,17.24535115649445,POS,Electronics,40,US,8,0,0
T030656,7310,18.74063101923649,Online,Gaming,34,BR,7,0,0
T008010,2975,19.93100343096953,Online,Travel,30,US,16,1,0
T029857,5386,20.943505914016697,Online,Travel,52,BR,5,0,0
T003949,9411,12.069899271647685,POS,Gaming,43,IN,21,1,0
T032662,1020,8.325563355582556,POS,Travel,67,UK,10,1,0
T044066,3651,42.30954863752475,Online,Luxury,22,CN,16,0,0
T018282,4726,28.37110072256569,Online,Luxury,72,NG,11,0,0
T044740,2359,18.397014799276125,POS,Luxury,65,BR,4,0,0
T035838,7922,54.465564396199404,Online,Gaming,21,NG,18,1,0
T021319,2547,24.56337640117201,Online,Grocery,38,BR,23,0,0
T023414,1010,11.273189765849835,Online,Grocery,67,CN,3,0,0
T028222,7555,16.872570350169863,POS,Grocery,36,US,21,0,0
T027560,2193,18.99074682836691,POS,Grocery,73,US,4,0,0
T001259,1936,21.106108830958156,POS,Gaming,27,NG,19,0,0
T045779,6237,15.31214202786083,Online,Luxury,42,US,10,0,0
T025141,7947,21.776122101578807,Online,Grocery,51,CA,19,0,0
T030370,8083,12.681522195936747,POS,Electronics,44,US,22,0,0
T032829,4566,6.192702932767843,POS,Luxury,59,CA,11,0,0
T004344,9090,11.101244432865117,POS,Grocery,25,CN,1,0,0
T023323,4579,27.712589447522422,POS,Gaming,37,IN,14,0,0
T026477,8154,17.926235813752882,Online,Electronics,37,NG,10,0,0
T018887,5618,31.87276362020783,Online,Travel,60,UK,20,0,0
T022950,9730,29.629087905777585,POS,Luxury,24,CA,10,1,0
T001804,4719,11.274850899830923,POS,Travel,37,US,20,0,0
T001844,1560,9.376459839247618,ATM,Grocery,48,CN,12,0,0
T010980,9567,12.825704053746236,POS,Travel,56,UK,16,0,0
T047046,4380,27.23443353311005,Online,Travel,36,US,7,0,0
T019467,6087,14.17483011455123,POS,Gaming,37,BR,4,0,0
T047016,4861,16.50800862963827,Online,Grocery,33,CN,23,0,0
T023579,1152,42.7903297449761,Online,Gaming,54,NG,22,0,0
T038966,7521,12.002841530262195,POS,Gaming,44,US,0,0,0
T026632,8087,59.58136591554708,Online,Travel,32,CA,11,0,0
T038768,2613,28.26521812455422,POS,Electronics,68,CA,16,0,0
T026530,8716,13.818217333661789,POS,Luxury,49,CA,19,0,0
T024663,4486,23.89445996368574,POS,Grocery,45,NG,17,0,0
T009995,1581,18.41134719057591,POS,Gaming,51,IN,21,0,0
T007913,5893,15.071021577468581,POS,Luxury,20,US,3,0,0
T026952,6532,40.495238098457456,POS,Electronics,20,BR,11,0,0
T006332,8396,19.983464366268414,POS,Travel,65,NG,20,0,0
T014929,6527,21.971416879460424,Online,Grocery,20,NG,16,0,0
T008589,1797,15.061957150288501,POS,Luxury,35,CN,14,0,0
T048708,3816,454.71092345470464,Online,Luxury,43,CN,10,1,1
T007412,1832,16.923074595232723,Online,Travel,59,US,7,0,0
T041391,3597,14.184786843104707,POS,Travel,45,BR,19,0,0
T039618,6680,13.96036116028992,Online,Luxury,57,CA,16,0,0
T025508,6070,15.338909997345665,POS,Grocery,46,US,12,0,0
T005671,4734,8.765298581721542,Online,Travel,42,UK,19,0,0
T034856,3884,19.186983669388436,POS,Luxury,28,NG,7,0,0
T037723,5479,8.126810126983004,POS,Luxury,28,US,18,0,0
T030366,5583,14.034132337615826,POS,Grocery,28,NG,3,1,0
T028651,9377,5.289486171115573,Online,Gaming,19,US,17,0,0
T000451,3143,16.96662792002042,POS,Grocery,62,IN,4,0,0
T000483,4636,11.525438524634216,POS,Luxury,47,UK,0,0,0
T011931,8237,24.908509486508862,POS,Gaming,26,US,20,0,0
T020856,8659,13.210472782838364,POS,Grocery,56,NG,18,0,0
T016278,4036,10.79649803827043,POS,Electronics,51,IN,17,0,0
T020994,6293,18.192765004783528,Online,Gaming,19,BR,3,0,0
T034301,4552,15.681988200419319,POS,Gaming,58,CA,2,1,0
T039660,9627,20.692942245675106,POS,Gaming,53,CN,14,0,0
T041492,5100,30.217598645517576,POS,Electronics,19,IN,13,0,0
T023754,5161,17.53351053045933,Online,Luxury,63,UK,12,0,0
T036562,2321,18.124849356892522,Online,Gaming,55,US,6,1,0
T000487,8860,15.737857607032213,POS,Luxury,73,NG,22,0,0
T026687,3070,16.049131078739798,POS,Travel,20,UK,2,0,0
T039318,6674,23.402606933490194,POS,Gaming,35,CA,8,0,0
T039209,3484,30.731284378630907,POS,Grocery,45,CN,16,0,0
T038678,5026,40.79669286770328,Online,Luxury,19,UK,1,0,0
T031936,6947,25.24153603139779,POS,Travel,34,IN,21,0,0
T045264,4608,10.277750452147043,POS,Gaming,52,US,4,0,0
T030400,1966,41.13209534897539,Online,Grocery,74,IN,0,0,0
T005444,5243,16.239468090831583,Online,Luxury,64,NG,12,0,0
T001042,4594,55.90503655413274,Online,Electronics,35,UK,21,0,0
T043100,3354,12.098778657447895,Online,Gaming,36,CN,11,0,0
T049678,6592,104.4318566999334,Online,Luxury,28,CA,23,0,1
T036782,5832,31.01179512214581,Online,Electronics,70,CN,3,0,0
T006619,2781,14.141319768755894,Online,Electronics,52,IN,13,0,0
T049416,5034,79.4232254084613,POS,Travel,56,IN,17,0,1
T014093,9395,16.488388820657715,POS,Gaming,39,UK,21,0,0
T019335,1525,15.200517438298228,POS,Gaming,38,US,15,0,0
T031790,7493,12.67222763835639,POS,Gaming,51,BR,5,0,0
T014613,2794,31.735018576366233,ATM,Gaming,57,IN,11,0,0
T024342,9276,54.218256487708516,POS,Grocery,66,CA,18,0,0
T048405,5373,180.3472412691143,Online,Electronics,34,US,1,0,1
T024132,9396,27.4529426093259,POS,Grocery,60,CN,22,0,0
T047812,3174,385.71979015299627,Online,Luxury,54,IN,2,0,1
T019594,5719,12.325211253043213,Online,Travel,48,CA,21,0,0
T017574,5934,15.049575431285497,POS,Travel,25,CN,15,0,0
T043545,4207,8.850382738836284,POS,Luxury,23,IN,19,0,0
T021272,8520,11.001722881324607,Online,Luxury,33,NG,12,0,0
T047992,9281,103.63813646157078,Online,Electronics,58,US,4,0,1
T000563,8114,18.646259256088,Online,Luxury,28,IN,2,0,0
T042154,9359,14.752708404948658,POS,Grocery,47,BR,23,0,0
T020250,9026,24.451720984939072,POS,Travel,57,IN,16,0,0
T023543,8164,11.194290431609263,Online,Grocery,36,CN,9,0,0
T037998,8612,22.628715612170726,POS,Grocery,51,UK,23,0,0
T025415,6083,18.782403130679135,POS,Travel,38,US,14,0,0
T033229,5589,17.24047892472659,POS,Electronics,22,CA,9,0,0
T003166,1580,34.03999881569691,ATM,Gaming,44,CN,12,0,0
T029683,6210,12.134732680409732,POS,Gaming,63,IN,2,0,0
T048964,4021,462.20531922024156,POS,Gaming,58,IN,16,0,1
T015395,3675,19.04234385408584,POS,Luxury,56,NG,13,0,0
T010623,7260,9.08013380895323,Online,Luxury,51,UK,7,0,0
T011414,1879,15.28197011497646,POS,Grocery,71,CA,19,0,0
T013724,3499,17.45203584608489,POS,Gaming,29,CN,15,0,0
T016735,9583,22.152666796124063,POS,Electronics,74,UK,7,0,0
T013974,3056,15.4485874731813,Online,Travel,21,UK,9,0,0
T009489,4349,17.8925409817239,Online,Luxury,34,CA,15,0,0
T044503,3479,38.68648633475706,ATM,Grocery,30,IN,17,0,0
T027972,7762,15.898655934835348,POS,Electronics,74,BR,8,0,0
T017984,9162,9.542292288279267,POS,Gaming,27,US,10,0,0
T036063,7134,17.10570572781088,Online,Luxury,61,IN,18,0,0
T035761,8460,15.281402944500014,Online,Luxury,68,NG,0,0,0
T048060,6992,229.9577514785609,Online,Grocery,23,US,10,0,1
T006713,6822,20.3493180593829,POS,Luxury,57,CN,21,0,0
T014890,8608,29.932023649069627,Online,Grocery,66,IN,10,0,0
T030756,8293,21.176896161988708,Online,Gaming,34,US,19,0,0
T003475,4278,19.31648644348028,Online,Travel,55,UK,19,0,0
T046720,8311,29.965862606489825,Online,Luxury,32,CN,7,0,0
T006280,4072,21.488846487553285,ATM,Gaming,34,US,14,0,0
T005953,6517,86.81875050101823,Online,Grocery,43,UK,6,0,0
T028089,5188,29.05041873640326,POS,Luxury,32,IN,23,0,0
T006101,4446,13.566513911580557,POS,Gaming,43,UK,16,0,0
T020163,3623,8.273425864718877,Online,Luxury,46,IN,18,1,0
T013164,6766,15.68554580813453,Online,Luxury,29,BR,20,0,0
T011973,2421,15.761148546967801,POS,Grocery,57,IN,0,1,0
T044643,4792,16.551687798129887,POS,Travel,74,CN,11,0,0
T031806,5936,20.095083567681332,POS,Luxury,30,IN,16,0,0
T001380,4778,15.753490177711674,POS,Travel,43,CN,14,0,0
T047532,7670,144.58501909373555,POS,Gaming,36,CA,7,0,1
T018665,6194,14.580200720471792,Online,Gaming,59,NG,14,0,0
T043421,8263,72.05510939557861,POS,Grocery,23,BR,22,0,0
T006087,6285,16.93547270162705,POS,Travel,47,US,12,0,0
T048389,7437,147.58053590969502,Online,Gaming,31,CA,7,0,1
T031637,6108,29.553749645136694,POS,Electronics,61,BR,14,0,0
T011792,9102,19.89682425209078,POS,Gaming,74,CA,2,0,0
T029691,6944,35.048341498497976,ATM,Gaming,74,US,23,1,0
T043414,4238,49.40732885508516,Online,Travel,49,NG,22,0,0
T048957,8355,149.74617196638238,POS,Luxury,47,US,21,0,1
T036794,7430,34.12333275351602,Online,Grocery,18,US,3,0,0
T044399,2080,19.32580050556035,Online,Electronics,29,IN,2,0,0
T037807,6418,41.86993346564954,POS,Travel,65,CN,2,0,0
T041037,5173,52.258045904123115,POS,Luxury,21,IN,6,0,0
T027010,6905,16.112423227198775,Online,Grocery,22,IN,8,0,0
T010039,6479,12.600792534468525,Online,Luxury,73,CA,14,0,0
T021533,4447,14.452294836551086,Online,Luxury,61,US,16,0,0
T040043,9821,23.751552328858175,POS,Gaming,40,IN,12,0,0
T022975,2565,14.232705033257867,POS,Luxury,62,UK,7,0,0
T002394,7115,11.804301775897777,POS,Gaming,28,CA,16,0,0
T021716,6834,24.309855361013188,POS,Grocery,34,NG,23,0,0
T040169,8576,50.83072106344776,Online,Travel,46,NG,16,0,0
T000607,7938,12.921084791416451,POS,Electronics,38,NG,0,1,0
T005420,4767,24.524762503347233,Online,Travel,18,US,3,0,0
T020353,6512,14.215146499067753,Online,Luxury,31,BR,23,0,0
T044902,6553,18.633034095387014,POS,Grocery,22,NG,19,0,0
T010898,7617,20.88862474950745,POS,Travel,44,CA,10,0,0
T043359,5939,27.1565502690996,ATM,Gaming,28,BR,10,0,0
T039877,8337,12.259210348919435,ATM,Electronics,18,BR,3,0,0
T017060,4437,30.70759368890596,ATM,Luxury,34,UK,21,0,0
T030196,6183,25.058274614083558,POS,Gaming,70,NG,8,0,0
T047395,4386,22.689117477459465,POS,Travel,32,UK,7,0,0
T004195,1268,20.10305777368444,Online,Gaming,50,US,12,0,0
T020639,9259,27.318337230493352,Online,Luxury,49,IN,7,0,0
T029578,8579,38.87523051081113,Online,Luxury,53,BR,10,1,0
T029569,1238,25.120445077257287,POS,Travel,45,NG,9,0,0
T010809,2080,44.51278384792717,POS,Travel,52,CN,12,0,0
T033506,9149,25.903870593768087,POS,Luxury,50,UK,15,0,0
T042910,9784,23.096072413293435,Online,Travel,20,UK,15,0,0
T029326,1159,31.674210259339706,POS,Travel,31,CA,4,0,0
T007429,6938,13.66100129573705,Online,Grocery,48,US,5,1,0
T012106,5248,31.443547905613617,Online,Travel,26,CN,20,1,0
T034880,6861,25.080733739253542,Online,Travel,67,UK,9,0,0
T035938,9417,14.488369258341487,Online,Grocery,68,CN,1,0,0
T011358,5123,18.145988488396362,Online,Luxury,57,NG,12,1,0
T045288,3860,31.98629264426651,POS,Luxury,66,UK,0,0,0
T047409,1103,17.56094884305687,POS,Travel,29,IN,19,0,0
T014869,6283,22.965102335864675,POS,Grocery,40,US,11,0,0
T013583,7063,10.801875960086171,POS,Electronics,23,BR,13,0,0
T047033,4779,10.465228512663277,ATM,Luxury,73,NG,20,1,0
T045157,5246,46.48496211940651,POS,Grocery,49,CN,2,0,0
T034260,1546,52.148681687026944,POS,Grocery,52,NG,4,0,0
T034897,3094,16.063674083411073,Online,Grocery,73,CA,21,0,0
T019958,1957,16.52971158774874,Online,Gaming,21,NG,2,0,0
T012014,6630,22.344921961836206,POS,Grocery,24,NG,22,0,0
T032645,4636,28.09021160545693,ATM,Gaming,61,UK,13,0,0
T043193,9200,53.54866523025165,ATM,Gaming,19,BR,17,0,0
T017139,8213,42.05786870286164,POS,Grocery,52,UK,22,0,0
T010726,4774,25.39767596449111,POS,Gaming,54,CN,22,0,0
T022690,9120,20.811270490228402,Online,Electronics,50,NG,5,0,0
T046504,9323,32.56247249664957,POS,Gaming,21,NG,10,0,0
T025031,7671,12.902004560710688,POS,Electronics,24,NG,5,0,0
T004718,9448,8.198535191562684,Online,Grocery,69,BR,2,0,0
T007700,7152,19.2160506227394,POS,Luxury,25,NG,1,0,0
T036040,2116,32.94971393629071,POS,Electronics,37,BR,11,0,0
T001309,4239,16.69847776772,POS,Grocery,33,BR,12,1,0
T007912,4240,21.87228354721215,POS,Electronics,69,NG,17,0,0
T002397,5646,19.110959823153436,POS,Grocery,72,IN,17,0,0
T014783,2705,10.8060885439878,POS,Electronics,19,BR,12,0,0
T003050,9811,17.265630802077375,POS,Gaming,57,IN,21,0,0
T008715,3670,16.003668589238742,Online,Electronics,42,CA,16,0,0
T040331,5210,14.470925114056238,ATM,Electronics,26,CN,1,0,0
T037234,5585,30.178733508260773,POS,Electronics,27,US,11,0,0
T000506,2191,14.098017436198196,Online,Luxury,35,CN,23,0,0
T042791,9705,45.7407906859427,POS,Luxury,25,CN,0,1,0
T010788,4628,43.640986498688726,Online,Grocery,63,CA,6,0,0
T002136,6997,11.755810564858994,Online,Travel,60,UK,14,0,0
T046671,7625,15.121418110460628,POS,Travel,74,CA,1,0,0
T042182,1471,23.18675896415654,POS,Luxury,29,CN,10,0,0
T019905,5452,9.929030084663609,POS,Electronics,30,NG,19,0,0
T036241,3337,18.382455224399155,POS,Grocery,29,NG,18,0,0
T009098,3507,16.74824332875661,POS,Electronics,52,US,13,0,0
T039431,6131,17.35952975740674,ATM,Travel,18,CA,21,0,0
T024581,4473,10.758616694852819,POS,Luxury,40,UK,3,0,0
T004755,2473,7.5431700696422235,POS,Travel,46,NG,9,0,0
T043560,7413,12.40919442649402,ATM,Electronics,62,UK,22,0,0
T011379,3613,49.7207936761658,Online,Gaming,51,IN,6,0,0
T004365,1969,27.812285166757295,Online,Gaming,65,CN,23,0,0
T020136,2040,27.370099717443185,Online,Luxury,33,CN,1,0,0
T015576,3972,29.56209465501841,Online,Grocery,18,CA,15,0,0
T044015,8574,18.34355135787145,Online,Grocery,58,IN,13,0,0
T049459,9953,132.1573055550131,Online,Gaming,58,BR,5,0,1
T031264,3419,28.254094065616126,POS,Grocery,27,NG,8,0,0
T027342,6748,8.565285540203622,POS,Grocery,40,CA,16,1,0
T010513,5409,9.563971729548024,POS,Gaming,58,CA,13,1,0
T034554,2342,12.341136577482205,Online,Luxury,42,CA,12,0,0
T042852,8805,11.602577577385562,POS,Travel,44,CA,17,0,0
T015300,8285,71.16987360119221,Online,Travel,55,NG,10,0,0
T010509,2491,23.325576883777842,Online,Travel,68,US,7,0,0
T021198,5038,7.513019229033261,ATM,Travel,64,US,3,1,0
T041069,2075,19.12803207816548,POS,Travel,58,US,7,0,0
T024713,5678,10.068106398704286,ATM,Luxury,54,CN,5,0,0
T006627,7860,26.82608512948907,POS,Grocery,61,IN,4,1,0
T017213,3380,4.422770176836662,POS,Grocery,36,IN,5,0,0
T003710,3875,25.882898003450567,Online,Grocery,30,NG,4,0,0
T016902,8347,18.74300770428852,POS,Grocery,70,IN,2,0,0
T040587,4920,17.824869330591724,POS,Gaming,47,UK,23,0,0
T014742,6161,14.511018793855547,POS,Gaming,47,US,13,0,0
T038446,6276,33.50400551984172,Online,Travel,48,NG,12,0,0
T022272,6091,24.238135969274104,POS,Grocery,53,CN,0,0,0
T029730,7289,25.344455153085054,Online,Luxury,33,BR,13,0,0
T046702,4302,17.055110186426873,POS,Grocery,40,BR,10,0,0
T031893,4689,13.854904802808173,Online,Gaming,25,US,14,0,0
T044649,4138,17.553992876528124,POS,Grocery,50,UK,5,0,0
T023063,1581,18.65474464090028,Online,Grocery,68,UK,6,0,0
T034219,4204,23.18903832398153,POS,Luxury,64,IN,20,0,0
T040400,1925,22.24014484851338,POS,Grocery,71,US,22,1,0
T034135,9317,15.09350858483829,POS,Electronics,59,NG,0,0,0
T008281,2756,31.98962174983284,Online,Luxury,63,UK,7,0,0
T041695,2064,23.713582067253803,Online,Gaming,71,CN,8,1,0
T030323,1761,13.06060503740691,Online,Travel,24,CN,2,0,0
T021693,3748,24.425293373382914,Online,Travel,47,UK,21,0,0
T038586,8974,15.013129522345668,ATM,Luxury,20,IN,5,0,0
T039609,7033,18.461604493404806,Online,Travel,65,IN,11,0,0
T012978,3656,31.67149235016417,Online,Gaming,31,CN,21,0,0
T036377,1544,18.015670842836354,ATM,Electronics,65,BR,12,0,0
T018468,5188,27.530309518908393,Online,Electronics,66,BR,14,0,0
T024321,2527,10.887237262827988,POS,Gaming,52,IN,7,0,0
T001399,2607,18.2091967907143,Online,Luxury,25,US,5,0,0
T038477,7874,17.692427499965294,ATM,Travel,18,US,23,0,0
T006616,3868,10.083943146423339,POS,Gaming,32,CA,14,0,0
T040409,8426,24.320960918129927,POS,Electronics,33,NG,17,0,0
T009075,6911,12.440665740300876,POS,Luxury,52,CN,23,0,0
T006709,8964,10.605712559748152,ATM,Travel,51,BR,8,0,0
T009307,5310,45.88905736084339,POS,Gaming,52,UK,13,1,0
T033022,4827,62.43901470485456,Online,Grocery,49,US,23,0,0
T043682,1645,19.806973470036162,POS,Grocery,61,IN,2,0,0
T007060,9427,13.722284289940298,POS,Grocery,42,CA,1,0,0
T002430,6075,12.735544971058488,ATM,Electronics,21,CN,22,0,0
T015348,8219,33.57251813341805,POS,Travel,38,CN,5,0,0
T013756,9945,22.414948781362042,POS,Grocery,73,UK,2,0,0
T030571,7346,20.0304389502124,POS,Grocery,19,IN,17,0,0
T039167,4544,45.069758873240474,POS,Gaming,49,NG,20,0,0
T044868,8793,14.656529051161769,Online,Gaming,34,CA,20,0,0
T044615,3603,14.151132009653091,ATM,Travel,25,NG,18,0,0
T044967,8656,20.828673919571198,POS,Grocery,70,BR,13,0,0
T049038,4213,199.11522203161775,POS,Luxury,66,CA,13,0,1
T037513,7014,35.43091597799303,POS,Luxury,66,IN,10,0,0
T013113,7189,47.639749256464405,POS,Luxury,63,US,6,1,0
T041466,2545,21.580415608878607,Online,Gaming,69,CA,3,0,0
T004440,9497,7.798698465568692,POS,Grocery,39,CN,2,0,0
T037502,4775,25.814333892759265,Online,Grocery,59,CA,5,0,0
T033695,9407,10.968158750048708,POS,Travel,74,NG,20,0,0
T026159,2860,21.949108899703152,POS,Luxury,38,US,1,0,0
T017975,9716,12.01468740302529,Online,Gaming,49,CA,1,0,0
T042313,8036,30.925021563949716,Online,Luxury,60,BR,18,0,0
T028198,4682,27.588511374040706,Online,Luxury,65,NG,21,0,0
T010201,1567,15.360783532114622,POS,Gaming,25,IN,8,0,0
T018578,5669,18.479043290377852,POS,Luxury,51,CN,17,0,0
T024246,9653,11.688734534059918,Online,Travel,58,UK,13,0,0
T047250,6002,11.92394696500093,POS,Gaming,49,UK,18,0,0
T012694,5830,33.20792289731105,POS,Luxury,47,BR,5,0,0
T023313,1348,45.772227197369645,Online,Luxury,52,BR,6,0,0
T016884,9353,8.296705124628831,POS,Grocery,67,UK,13,0,0
